filled_at,symbol,side,shares,price,amount,reason,agent_public_id,run_public_id,experiment_run_public_id
2025-05-14T23:59:59.999Z,AAPL,BUY,47,212.33,-9979.51,"Consumer tech with AI integration, adds diversification to heavy semi portfolio.",,run-01kb6m5mbd5adycfmk0sjtjqrg,erun-01kb6aet1jcsrvnskefscssqg1
2025-05-14T23:59:59.999Z,MSFT,BUY,22,452.94,-9964.68,"Strong AI leader with stable growth, positive web trends for 2025 AI expansion.",,run-01kb6m5mbd5adycfmk0sjtjqrg,erun-01kb6aet1jcsrvnskefscssqg1
2025-05-14T23:59:59.999Z,AMZN,SELL,55,210.25,11563.75,"Bearish SMA trend and not core semiconductor, diversifying away from non-AI focused holdings.",,run-01kb6m5mbd5adycfmk0sjtjqrg,erun-01kb6aet1jcsrvnskefscssqg1
2025-05-14T23:59:59.999Z,AMD,SELL,103,117.72,12125.16,"Overbought (RSI 73) with bearish SMA trend (SMA20 < SMA50), potential pullback amid sector risks like capex slowdown and tariffs.",,run-01kb6m5mbd5adycfmk0sjtjqrg,erun-01kb6aet1jcsrvnskefscssqg1
2025-05-09T23:59:59.999Z,ARM,BUY,86,115.80,-9958.80,AI chip design leader with positive technicals; positioned for growth in AI infrastructure as highlighted in recent analyses.,,run-01kb6kw7s69ahxes3khydsery7,erun-01kb6aet1jcsrvnskefscssqg1
2025-05-09T23:59:59.999Z,TSM,BUY,57,176.52,-10061.64,Key AI chip manufacturer with positive MACD momentum; undervalued entry per market trends for semiconductor growth.,,run-01kb6kw7s69ahxes3khydsery7,erun-01kb6aet1jcsrvnskefscssqg1
2025-05-09T23:59:59.999Z,GOOGL,SELL,80,152.75,12220.00,Bearish trend (SMA20 < SMA50) and negative news on $1.4B privacy settlement; reallocating to stronger AI opportunities.,,run-01kb6kw7s69ahxes3khydsery7,erun-01kb6aet1jcsrvnskefscssqg1
2025-05-09T23:59:59.999Z,MSFT,SELL,23,438.73,10090.79,"Overbought with RSI 72, strong recent performance; taking profits amid mixed market trends.",,run-01kb6kw7s69ahxes3khydsery7,erun-01kb6aet1jcsrvnskefscssqg1
2025-05-07T23:59:59.999Z,PANW,BUY,53,188.14,-9971.42,Recommended for AI and cybersecurity surge; resilient to trade tensions; adding ~$10k position to enhance portfolio growth.,,run-01kb6kepkv2vx8f8ew8yw7bf20,erun-01kb6aet1jcsrvnskefscssqg1
2025-05-07T23:59:59.999Z,MSFT,BUY,23,433.35,-9967.05,Top AI pick per market trends; strong in cloud and AI with wide moat; adding ~$10k position for diversification.,,run-01kb6kepkv2vx8f8ew8yw7bf20,erun-01kb6aet1jcsrvnskefscssqg1
2025-05-07T23:59:59.999Z,AVGO,BUY,42,204.81,-8602.02,"Bullish technicals (SMA20 > SMA50, positive MACD); increasing position to meet minimum size of ~$10k for better allocation.",,run-01kb6kepkv2vx8f8ew8yw7bf20,erun-01kb6aet1jcsrvnskefscssqg1
2025-05-07T23:59:59.999Z,CRM,SELL,39,278.23,10850.97,Bearish SMA trend despite positive MACD; selling to fund new positions in top AI recommendations.,,run-01kb6kepkv2vx8f8ew8yw7bf20,erun-01kb6aet1jcsrvnskefscssqg1
2025-05-07T23:59:59.999Z,SNOW,SELL,65,170.56,11086.40,Overbought with RSI 66 and slightly bearish SMA trend; reallocating to stronger AI picks.,,run-01kb6kepkv2vx8f8ew8yw7bf20,erun-01kb6aet1jcsrvnskefscssqg1
2025-04-25T23:59:59.999Z,SNOW,BUY,65,158.40,-10296.00,Highlighted in AI data platform trends; undervalued with potential for AI-driven recovery; diversifies AI software exposure.,,run-01kb6jgjtcmmz59dtckw0acsky,erun-01kb6aet1jcsrvnskefscssqg1
2025-04-25T23:59:59.999Z,AVGO,BUY,7,192.31,-1346.17,"Top AI stock per market trends (e.g., IG analysis); strong in AI semiconductors; positive technical momentum to capture growth.",,run-01kb6jgjtcmmz59dtckw0acsky,erun-01kb6aet1jcsrvnskefscssqg1
2025-04-25T23:59:59.999Z,APP,SELL,35,276.83,9689.05,Bearish SMA crossover (SMA20 < SMA50) suggesting downtrend; not highlighted in top AI stock lists for April 2025.,,run-01kb6jgjtcmmz59dtckw0acsky,erun-01kb6aet1jcsrvnskefscssqg1
2025-04-25T23:59:59.999Z,MOH,SELL,29,314.51,9120.79,Negative MACD histogram indicating weakening momentum; only non-AI focused holding in a tech-heavy portfolio; web trends favor pure AI plays.,,run-01kb6jgjtcmmz59dtckw0acsky,erun-01kb6aet1jcsrvnskefscssqg1
2025-04-14T23:59:59.999Z,CRM,BUY,39,254.55,-9927.45,Oversold (RSI 38) with positive histogram; AI software focus; undervalued per web analyses for 2025 growth.,,run-01kb6hdt1n7jv8wr7hm49gbxa2,erun-01kb6aet1jcsrvnskefscssqg1
2025-04-14T23:59:59.999Z,AMZN,BUY,55,182.12,-10016.60,Leading AI/tech pick; AWS cloud dominance; positive MACD histogram signals improving momentum.,,run-01kb6hdt1n7jv8wr7hm49gbxa2,erun-01kb6aet1jcsrvnskefscssqg1
2025-04-14T23:59:59.999Z,NVDA,BUY,90,110.71,-9963.90,Top AI stock per market trends; potential recovery despite bearish SMA; strong in chips for AI growth.,,run-01kb6hdt1n7jv8wr7hm49gbxa2,erun-01kb6aet1jcsrvnskefscssqg1
2025-04-14T23:59:59.999Z,META,SELL,17,531.48,9035.16,Oversold (RSI 40) with negative MACD histogram; recent underperformance; rotating to other AI leaders with stronger catalysts.,,run-01kb6hdt1n7jv8wr7hm49gbxa2,erun-01kb6aet1jcsrvnskefscssqg1
2025-04-14T23:59:59.999Z,PG,SELL,70,169.13,11839.10,"Bearish trend (SMA20 < SMA50, low momentum); consumer staples underperforming vs. AI/tech; freeing capital for better opportunities.",,run-01kb6hdt1n7jv8wr7hm49gbxa2,erun-01kb6aet1jcsrvnskefscssqg1
2025-04-14T23:59:59.999Z,COST,SELL,11,979.32,10772.52,"Bearish technicals (SMA20 < SMA50, neutral RSI) and non-AI focus; reallocating to high-growth AI stocks amid market trends favoring tech/AI recovery.",,run-01kb6hdt1n7jv8wr7hm49gbxa2,erun-01kb6aet1jcsrvnskefscssqg1
2025-04-09T23:59:59.999Z,MOH,BUY,29,340.09,-9862.61,"Bullish technicals (RSI 59, positive MACD, SMA20 > SMA50); AI-healthcare growth trends.",,run-01kb6h5s75thzz27sbst0rx0kb,erun-01kb6aet1jcsrvnskefscssqg1
2025-04-09T23:59:59.999Z,AMD,BUY,103,96.84,-9974.52,Tech rally on tariff news (+23.82%); AI growth potential despite bearish technicals.,,run-01kb6h5s75thzz27sbst0rx0kb,erun-01kb6aet1jcsrvnskefscssqg1
2025-04-09T23:59:59.999Z,MDT,SELL,128,85.28,10915.84,"Bearish technicals (negative MACD, SMA20 < SMA50); underperforming amid healthcare trends.",,run-01kb6h5s75thzz27sbst0rx0kb,erun-01kb6aet1jcsrvnskefscssqg1
2025-04-09T23:59:59.999Z,LLY,SELL,14,753.71,10551.94,"Bearish technicals (oversold RSI 37, negative MACD, SMA20 < SMA50); reallocate to stronger AI opportunities.",,run-01kb6h5s75thzz27sbst0rx0kb,erun-01kb6aet1jcsrvnskefscssqg1
2025-04-01T23:59:59.999Z,PLTR,BUY,118,84.68,-9992.24,"AI analytics leader (RSI 46); resilient to tariffs, high search interest for 2025 growth.",,run-01kb6fzkc7kpxfj9ebpbpdgj56,erun-01kb6aet1jcsrvnskefscssqg1
2025-04-01T23:59:59.999Z,APP,BUY,35,282.70,-9894.50,Top-searched growth stock (RSI 44); aligns with AI/tech trends for potential upside.,,run-01kb6fzkc7kpxfj9ebpbpdgj56,erun-01kb6aet1jcsrvnskefscssqg1
2025-04-01T23:59:59.999Z,META,BUY,17,586.00,-9962.00,Oversold (RSI 41) AI growth stock with strong 2025 trends; diversifies from hardware risks.,,run-01kb6fzkc7kpxfj9ebpbpdgj56,erun-01kb6aet1jcsrvnskefscssqg1
2025-04-01T23:59:59.999Z,NVDA,SELL,117,110.15,12887.55,"Bearish (RSI 40, negative MACD) amid AI spending slowdown and China tariff fears from Trump policies.",,run-01kb6fzkc7kpxfj9ebpbpdgj56,erun-01kb6aet1jcsrvnskefscssqg1
2025-04-01T23:59:59.999Z,TSM,SELL,68,168.64,11467.52,Oversold (RSI 39) but bearish trend (SMA20 < SMA50) and YTD decline due to US expansion/tariff concerns.,,run-01kb6fzkc7kpxfj9ebpbpdgj56,erun-01kb6aet1jcsrvnskefscssqg1
2025-04-01T23:59:59.999Z,SMCI,SELL,215,35.05,7535.75,"Bearish technicals (RSI 43, negative MACD, SMA20 < SMA50) and exposed to tariff risks on semis per news.",,run-01kb6fzkc7kpxfj9ebpbpdgj56,erun-01kb6aet1jcsrvnskefscssqg1
2025-03-27T23:59:59.999Z,GOOGL,BUY,80,162.24,-12979.20,"Oversold RSI with positive MACD, positioned as a high-growth AI and tech stock in current trends.",,run-01kb6fhq9jdhcnvrmtppxezwd5,erun-01kb6aet1jcsrvnskefscssqg1
2025-03-27T23:59:59.999Z,NVDA,BUY,117,111.43,-13037.31,"Top AI growth stock per market research, positive MACD histogram suggesting improving momentum despite bearish SMA.",,run-01kb6fhq9jdhcnvrmtppxezwd5,erun-01kb6aet1jcsrvnskefscssqg1
2025-03-27T23:59:59.999Z,ADBE,SELL,30,396.15,11884.50,"Bearish trend with SMA20 below SMA50 and negative MACD histogram, indicating weakening momentum.",,run-01kb6fhq9jdhcnvrmtppxezwd5,erun-01kb6aet1jcsrvnskefscssqg1
2025-03-27T23:59:59.999Z,STNE,SELL,1307,11.45,14965.15,"Overbought with RSI above 70, potential for pullback in bullish but stretched conditions.",,run-01kb6fhq9jdhcnvrmtppxezwd5,erun-01kb6aet1jcsrvnskefscssqg1
2025-03-17T23:59:59.999Z,ADBE,BUY,30,399.34,-11980.20,"Oversold RSI below 40, neutral SMA crossover, positioned for growth in AI-driven software.",,run-01kb6etprtskhzm8c824begxjf,erun-01kb6aet1jcsrvnskefscssqg1
2025-03-17T23:59:59.999Z,TSM,BUY,68,176.24,-11984.32,"Oversold with potential rebound in AI semiconductor sector, strong long-term growth prospects.",,run-01kb6etprtskhzm8c824begxjf,erun-01kb6aet1jcsrvnskefscssqg1
2025-03-17T23:59:59.999Z,HQY,SELL,125,100.72,12590.00,"Bearish trend with SMA20 below SMA50 and negative MACD, underperforming in current market.",,run-01kb6etprtskhzm8c824begxjf,erun-01kb6aet1jcsrvnskefscssqg1
2025-03-17T23:59:59.999Z,WMT,SELL,117,87.46,10232.82,"Bearish technical indicators: oversold RSI, negative MACD histogram, SMA20 below SMA50 indicating downtrend.",,run-01kb6etprtskhzm8c824begxjf,erun-01kb6aet1jcsrvnskefscssqg1
2025-03-11T23:59:59.999Z,STNE,BUY,1307,9.18,-11998.26,Neutral RSI 46.81 with bullish trend and slight MACD recovery; earnings on March 18 position it for fintech growth amid market recovery.,,run-01kb6ejv43hnhac4fthdfzvm7z,erun-01kb6aet1jcsrvnskefscssqg1
2025-03-11T23:59:59.999Z,HQY,BUY,125,95.74,-11967.50,Oversold (RSI 30.66) with bullish SMA20 > SMA50 trend; upcoming earnings on March 18 could drive positive surprises in health tech sector.,,run-01kb6ejv43hnhac4fthdfzvm7z,erun-01kb6aet1jcsrvnskefscssqg1
2025-03-11T23:59:59.999Z,FLUT,SELL,44,231.12,10169.28,Oversold with RSI 31.94 and negative MACD; selling to free up capital for higher-potential opportunities in health tech and fintech sectors.,,run-01kb6ejv43hnhac4fthdfzvm7z,erun-01kb6aet1jcsrvnskefscssqg1
2025-03-11T23:59:59.999Z,ISRG,SELL,22,493.72,10861.84,Oversold with RSI 28.89 and strong negative MACD histogram indicating potential further downside; reallocate to stocks with upcoming earnings and better momentum.,,run-01kb6ejv43hnhac4fthdfzvm7z,erun-01kb6aet1jcsrvnskefscssqg1
2025-03-06T23:59:59.999Z,MDT,BUY,128,93.13,-11920.64,"Highlighted in AI healthcare lists; integrates AI in medical devices, adds diversification and growth upside.",,run-01kb6e8hsd0242dkd43c3bdsqh,erun-01kb6aet1jcsrvnskefscssqg1
2025-03-06T23:59:59.999Z,ISRG,BUY,22,538.57,-11848.54,"Top AI healthcare growth stock per March 2025 analyses; strong in robotic surgery AI, bullish potential for earnings season.",,run-01kb6e8hsd0242dkd43c3bdsqh,erun-01kb6aet1jcsrvnskefscssqg1
2025-03-06T23:59:59.999Z,S,SELL,597,19.90,11880.30,"Bearish signals (RSI 30 oversold, negative MACD, SMA20 < SMA50) suggest weakness; trimming for portfolio optimization.",,run-01kb6e8hsd0242dkd43c3bdsqh,erun-01kb6aet1jcsrvnskefscssqg1
2025-03-06T23:59:59.999Z,PATH,SELL,994,11.75,11679.50,"Bearish technicals (RSI 33 oversold, negative MACD histogram, SMA20 < SMA50) indicate downtrend; sell to reallocate to stronger AI healthcare opportunities.",,run-01kb6e8hsd0242dkd43c3bdsqh,erun-01kb6aet1jcsrvnskefscssqg1
2025-03-05T23:59:59.999Z,S,BUY,597,20.09,-11993.73,"Oversold (RSI 31.3), upcoming earnings on 3/12; cybersecurity demand rising, fits 2025 growth themes despite short-term bearish SMA.",,run-01kb6e22nmxecf8drj44z80swk,erun-01kb6aet1jcsrvnskefscssqg1
2025-03-05T23:59:59.999Z,PATH,BUY,994,12.07,-11997.58,"Oversold (RSI 35.6), upcoming earnings on 3/12, slightly bullish SMA; strong AI automation growth potential per 2025 tech outlook.",,run-01kb6e22nmxecf8drj44z80swk,erun-01kb6aet1jcsrvnskefscssqg1
2025-03-05T23:59:59.999Z,SMR,SELL,668,17.32,11569.76,"Bearish technicals (negative MACD, SMA20 < SMA50) in energy sector; trim to fund oversold growth stocks ahead of earnings.",,run-01kb6e22nmxecf8drj44z80swk,erun-01kb6aet1jcsrvnskefscssqg1
2025-03-05T23:59:59.999Z,NVDA,SELL,107,117.30,12551.10,Bearish technicals (RSI 40.4 neutral but negative MACD histogram and SMA20 < SMA50) amid potential AI sector slowdown; reallocate to higher-potential earnings plays.,,run-01kb6e22nmxecf8drj44z80swk,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-26T23:59:59.999Z,FLUT,BUY,44,273.22,-12021.68,"FLUT has neutral RSI at 50, bullish SMA crossover, and earnings on March 4. Sports betting industry poised for growth with expanding legalization and events.",,run-01kb6dhmr51y8dkga3c7kx9a3b,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-26T23:59:59.999Z,SMR,BUY,668,17.95,-11990.60,"SMR is oversold with RSI at 37, positive SMA crossover (SMA20 > SMA50), and upcoming earnings on March 3. Nuclear energy sector has growth potential amid energy transition trends.",,run-01kb6dhmr51y8dkga3c7kx9a3b,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-26T23:59:59.999Z,HSY,SELL,69,171.29,11819.01,"HSY shows a bearish trend with SMA20 below SMA50, and neutral RSI with positive but weakening MACD. Consumer staples sector may face pressure from economic slowdown; trimming to reallocate.",,run-01kb6dhmr51y8dkga3c7kx9a3b,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-26T23:59:59.999Z,ITCI,SELL,94,128.46,12075.24,"ITCI is significantly overbought with RSI at 82.92 and a negative MACD histogram, suggesting potential pullback amid market volatility from tariffs and inflation concerns. Selling to lock in profits and free up cash for new opportunities.",,run-01kb6dhmr51y8dkga3c7kx9a3b,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-21T23:59:59.999Z,HSY,BUY,69,172.86,-11927.34,"Buying HSY following strength in food stocks during market downturn, with RSI 68.9 showing momentum, positive MACD histogram, and price above SMA20 despite SMA crossover, positioning it for resilience in volatile environment. Position size ~$11,927 within guidelines.",,run-01kb6d2e9qxw3fmc0hdpbnbm00,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-21T23:59:59.999Z,PG,BUY,70,170.23,-11916.10,"Buying PG as a defensive consumer staples stock that held up well in today's broad sell-off, with neutral RSI (56.4), positive MACD, and price above SMA20 and SMA50 indicating uptrend. Position size ~$11,916 within guidelines for stability amid inflation/tariff worries.",,run-01kb6d2e9qxw3fmc0hdpbnbm00,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-21T23:59:59.999Z,RBLX,SELL,158,62.51,9876.58,"Selling entire position in RBLX due to neutral RSI but bearish MACD, price below SMA20 and SMA50 signaling downtrend, and vulnerability in gaming/tech sector during market sell-off driven by economic concerns.",,run-01kb6d2e9qxw3fmc0hdpbnbm00,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-21T23:59:59.999Z,AMZN,SELL,52,216.58,11262.16,"Selling entire position in AMZN due to oversold RSI (33.8), bearish MACD with negative histogram, price below both SMA20 and SMA50 indicating downtrend, and broader market weakness in retail/tech amid tariff and inflation fears from recent news.",,run-01kb6d2e9qxw3fmc0hdpbnbm00,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-18T23:59:59.999Z,ITCI,BUY,94,127.96,-12028.24,"Upcoming earnings on Feb 21, biotech firm with growth potential in CNS treatments, diversifying pharma exposure alongside LLY.",,run-01kb6cekk7547pjycx4vaqqspn,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-18T23:59:59.999Z,SMCI,BUY,215,55.80,-11997.00,"Upcoming earnings on Feb 25, strong momentum in AI hardware sector complementing NVDA holding, attractive entry at current levels.",,run-01kb6cekk7547pjycx4vaqqspn,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-18T23:59:59.999Z,JPM,SELL,44,279.95,12317.80,"Overbought with RSI 74, reducing exposure to banking sector given tariff and inflation concerns in recent news.",,run-01kb6cekk7547pjycx4vaqqspn,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-18T23:59:59.999Z,CVNA,SELL,45,284.53,12803.85,"Overbought with RSI 76, taking profits from strong run-up in used car retailer amid positive market but potential volatility.",,run-01kb6cekk7547pjycx4vaqqspn,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-12T23:59:59.999Z,CVNA,BUY,45,267.93,-12056.85,"CVNA shows strong momentum with bullish MACD, price above SMAs, and upcoming earnings on Feb 19 could drive upside. High RSI but positive trend.",,run-01kb6bvttj3vdzx1m6edey5bd7,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-12T23:59:59.999Z,COST,BUY,11,1065.12,-11716.32,"COST in strong uptrend with bullish MACD and price above SMAs, overbought but defensive staple sector performed well today. Good for portfolio balance in uncertain rate environment.",,run-01kb6bvttj3vdzx1m6edey5bd7,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-12T23:59:59.999Z,GOOGL,SELL,62,183.61,11383.82,"GOOGL exhibits slightly oversold RSI but bearish MACD and price below SMAs, indicating downtrend. Selling to reallocate amid market pressures from inflation report.",,run-01kb6bvttj3vdzx1m6edey5bd7,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-12T23:59:59.999Z,MSFT,SELL,30,409.04,12271.20,"MSFT shows weak technicals with oversold RSI but bearish MACD and price below SMAs in a downtrend. Amid hot inflation data potentially delaying rate cuts, reducing exposure to underperforming tech.",,run-01kb6bvttj3vdzx1m6edey5bd7,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-07T23:59:59.999Z,JPM,BUY,44,275.80,-12135.20,Adding exposure to financials which may benefit from pro-growth policies; JPMorgan has solid earnings potential in a recovering economy.,,run-01kb6bbf3vzy1ng294x5tvxwhm,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-07T23:59:59.999Z,LLY,BUY,14,878.31,-12296.34,"Diversifying into healthcare sector for stability; Eli Lilly shows strong fundamentals in pharmaceuticals, less affected by tariffs, with positive growth outlook.",,run-01kb6bbf3vzy1ng294x5tvxwhm,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-07T23:59:59.999Z,META,SELL,17,714.52,12146.84,"Overbought with RSI at 80, potential downside from tariff impacts on global tech and advertising revenues.",,run-01kb6bbf3vzy1ng294x5tvxwhm,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-07T23:59:59.999Z,PLTR,SELL,149,110.85,16516.65,"Overbought with RSI at 80, exposed to AI sector volatility amid ongoing tariff concerns affecting tech supply chains and market uncertainty.",,run-01kb6bbf3vzy1ng294x5tvxwhm,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-05T23:59:59.999Z,RBLX,BUY,158,75.47,-11924.26,"Gaming/AI play at 3-year highs pre-earnings (analysts raising PTs, expected beats); adds growth exposure, target ~$12k position.",,run-01kb6asye92dah661q9wg7fp5n,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-05T23:59:59.999Z,WMT,BUY,117,102.46,-11987.82,"Strong momentum (new 52-week highs on mall acquisition news), diversifies into retail amid tech volatility; target ~$12k position.",,run-01kb6asye92dah661q9wg7fp5n,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-05T23:59:59.999Z,AAPL,SELL,54,232.47,12553.38,"Downtrend (SMA20 < SMA50, negative MACD), China supply chain exposure amid tariffs; exit to diversify.",,run-01kb6asye92dah661q9wg7fp5n,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-05T23:59:59.999Z,AMD,SELL,109,112.01,12209.09,"Downtrend (SMA20 < SMA50, negative MACD), RSI near oversold but tariff risks on China-exposed chips warrant full exit to reallocate.",,run-01kb6asye92dah661q9wg7fp5n,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-03T23:59:59.999Z,AMD,BUY,109,114.27,-12455.43,"RSI 39.3 near oversold (buy signal), minor negative MACD. AI chip competitor to NVDA; undervalued dip.",,run-01kb6aetc0vxr2j447zezja7p0,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-03T23:59:59.999Z,MSFT,BUY,30,410.92,-12327.60,"RSI 38.7 near oversold, AI/cloud leader. Negative MACD but expect recovery with sector rally.",,run-01kb6aetc0vxr2j447zezja7p0,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-03T23:59:59.999Z,AAPL,BUY,54,228.01,-12312.54,"Positive MACD histogram (0.47), RSI 41.5 neutral. Tech giant with AI integration; dip from tariffs presents buy opportunity.",,run-01kb6aetc0vxr2j447zezja7p0,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-03T23:59:59.999Z,GOOGL,BUY,62,201.23,-12476.26,"Positive MACD (0.20), SMA20 > SMA50 bullish, RSI 59 neutral. AI/cloud exposure; stable amid market volatility.",,run-01kb6aetc0vxr2j447zezja7p0,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-03T23:59:59.999Z,AMZN,BUY,52,237.42,-12345.84,"Positive MACD (0.64), SMA20 > SMA50 bullish, RSI 64 neutral-high. E-commerce/AWS growth aligns with AI trends.",,run-01kb6aetc0vxr2j447zezja7p0,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-03T23:59:59.999Z,META,BUY,17,697.46,-11856.82,"Strong positive MACD (7.43 histogram), SMA20 > SMA50 bullish. RSI 77 overbought but momentum in AI/social; tariff recovery aids tech.",,run-01kb6aetc0vxr2j447zezja7p0,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-03T23:59:59.999Z,NVDA,BUY,107,116.66,-12482.62,"AI chip leader; up 1.35% after-hours on PLTR rally. RSI 36.7 near oversold (buy signal), though MACD negative—expect rebound with sector strength.",,run-01kb6aetc0vxr2j447zezja7p0,erun-01kb6aet1jcsrvnskefscssqg1
2025-02-03T23:59:59.999Z,PLTR,BUY,149,83.74,-12477.26,"Strong Q4 earnings beat (revenue +36%, customer growth +43%), positive MACD histogram (0.95), SMA20 > SMA50 bullish trend, RSI 64.9 neutral. AI momentum; after-hours +22% suggests upside.",,run-01kb6aetc0vxr2j447zezja7p0,erun-01kb6aet1jcsrvnskefscssqg1
