filled_at,symbol,side,shares,price,amount,reason,agent_public_id,run_public_id,experiment_run_public_id
2025-07-11T23:59:59.999Z,UBER,BUY,8,95.39,-763.12,RSI ~63.8 with positive MACD histogram and price above 20/50-day; constructive momentum and still a smaller position in our book.,,run-01kb45ttew9s18h9r8b8q7qb14,erun-01kb3r1qahget23czfchvzwqfy
2025-07-11T23:59:59.999Z,AVGO,SELL,1,274.38,274.38,RSI ~64 with negative MACD histogram; momentum cooling post-earnings. Small risk trim.,,run-01kb45ttew9s18h9r8b8q7qb14,erun-01kb3r1qahget23czfchvzwqfy
2025-07-11T23:59:59.999Z,NVDA,SELL,3,164.92,494.76,RSI 76.5 (overbought) with extended run; trim into strength to reduce pullback risk while keeping a large core position.,,run-01kb45ttew9s18h9r8b8q7qb14,erun-01kb3r1qahget23czfchvzwqfy
2025-07-10T23:59:59.999Z,UBER,BUY,6,96.40,-578.40,"Momentum improving (RSI ~67, MACD positive as of 2025-07-10), position remains well under max cap; add on strength to diversify AI/cloud tilt with consumer/ride-share exposure.",,run-01kb45ny5afbpg14wx6w5pzqfe,erun-01kb3r1qahget23czfchvzwqfy
2025-07-10T23:59:59.999Z,AMZN,BUY,2,222.26,-444.52,Uptrend intact with RSI ~61 and positive MACD at 2025-07-10; not overbought and below $25k cap. Rotating some capital from overbought NVDA into a strong-but-not-extended trend.,,run-01kb45ny5afbpg14wx6w5pzqfe,erun-01kb3r1qahget23czfchvzwqfy
2025-07-10T23:59:59.999Z,NVDA,SELL,3,164.10,492.30,RSI ~75 (overbought) as of 2025-07-10 with MACD stretched; trim into strength ahead of late-July earnings season to reduce pullback/event risk while keeping a large core position.,,run-01kb45ny5afbpg14wx6w5pzqfe,erun-01kb3r1qahget23czfchvzwqfy
2025-07-01T23:59:59.999Z,GOOGL,BUY,1,175.84,-175.84,RSI ~58 with MACD ~flat-to-positive and price near the 20-day; mean-reversion/trend continuation candidate while staying under the $25k cap.,,run-01kb44zdwnavbq5x4s80nqjwqb,erun-01kb3r1qahget23czfchvzwqfy
2025-07-01T23:59:59.999Z,AMZN,BUY,2,220.46,-440.92,Constructive uptrend with RSI ~64 and positive MACD on 2025-07-01; not overbought and below our $25k cap; add on trend continuation.,,run-01kb44zdwnavbq5x4s80nqjwqb,erun-01kb3r1qahget23czfchvzwqfy
2025-07-01T23:59:59.999Z,MSFT,SELL,1,492.05,492.05,RSI >70 with a negative MACD histogram on 2025-07-01; trim into strength while keeping the position above the $5k minimum.,,run-01kb44zdwnavbq5x4s80nqjwqb,erun-01kb3r1qahget23czfchvzwqfy
2025-06-27T23:59:59.999Z,UBER,BUY,5,91.53,-457.65,Momentum constructive: RSI ~62.7 and positive MACD histogram; add modestly while position remains well within $5k–$25k range.,,run-01kb44sa3y3k6sw50m8adsqvq6,erun-01kb3r1qahget23czfchvzwqfy
2025-06-27T23:59:59.999Z,GOOGL,BUY,6,178.53,-1071.18,"Mean-reversion/trend continuation: RSI ~61.6, price above 50-day and near 20-day; add while still under $25k cap.",,run-01kb44sa3y3k6sw50m8adsqvq6,erun-01kb3r1qahget23czfchvzwqfy
2025-06-27T23:59:59.999Z,META,SELL,1,733.63,733.63,RSI ~72.0 (overbought); trim 1 share while keeping position >$5k to manage risk.,,run-01kb44sa3y3k6sw50m8adsqvq6,erun-01kb3r1qahget23czfchvzwqfy
2025-06-27T23:59:59.999Z,AVGO,SELL,1,269.35,269.35,RSI ~71.8 (overbought) and elevated vs. 20/50-day; small trim post-run.,,run-01kb44sa3y3k6sw50m8adsqvq6,erun-01kb3r1qahget23czfchvzwqfy
2025-06-27T23:59:59.999Z,ARM,SELL,2,165.46,330.92,RSI ~80 (very overbought) with strong positive momentum; harvest partial gains after extended run.,,run-01kb44sa3y3k6sw50m8adsqvq6,erun-01kb3r1qahget23czfchvzwqfy
2025-06-27T23:59:59.999Z,MSFT,SELL,1,495.94,495.94,RSI ~77.3 with MACD histogram positive but stretched; trim into strength to reduce overbought risk while maintaining exposure.,,run-01kb44sa3y3k6sw50m8adsqvq6,erun-01kb3r1qahget23czfchvzwqfy
2025-06-27T23:59:59.999Z,NVDA,SELL,2,157.75,315.50,"RSI ~76.6 (overbought), extended above 20/50-day; trim into strength to manage pullback risk while keeping core position below $25k cap.",,run-01kb44sa3y3k6sw50m8adsqvq6,erun-01kb3r1qahget23czfchvzwqfy
2025-06-26T23:59:59.999Z,AMZN,BUY,1,217.12,-217.12,RSI ~63 with slight consolidation (negative MACD hist); add modestly to durable uptrend not yet overbought.,,run-01kb44jmq9kc1t7bywxgjs5vkp,erun-01kb3r1qahget23czfchvzwqfy
2025-06-26T23:59:59.999Z,GOOGL,BUY,10,173.54,-1735.40,"RSI ~55, price near 20-day and above 50-day with negative MACD histogram — buy the dip for mean reversion within an intact longer-term uptrend.",,run-01kb44jmq9kc1t7bywxgjs5vkp,erun-01kb3r1qahget23czfchvzwqfy
2025-06-26T23:59:59.999Z,AVGO,SELL,1,270.17,270.17,RSI ~72.9 (overbought); small trim as momentum has been elevated — rotate proceeds into better risk/reward.,,run-01kb44jmq9kc1t7bywxgjs5vkp,erun-01kb3r1qahget23czfchvzwqfy
2025-06-26T23:59:59.999Z,ARM,SELL,2,158.15,316.30,RSI ~76 and extended; harvest a portion after strong run to rebalance semi exposure.,,run-01kb44jmq9kc1t7bywxgjs5vkp,erun-01kb3r1qahget23czfchvzwqfy
2025-06-26T23:59:59.999Z,NVDA,SELL,2,155.02,310.04,RSI ~74.6 and extended; position near max cap; trim into strength to manage pullback risk while maintaining core AI exposure.,,run-01kb44jmq9kc1t7bywxgjs5vkp,erun-01kb3r1qahget23czfchvzwqfy
2025-06-26T23:59:59.999Z,MSFT,SELL,2,497.45,994.90,RSI ~79.5 and slightly negative MACD histogram — extended above 20/50-day; trim into strength while keeping core exposure.,,run-01kb44jmq9kc1t7bywxgjs5vkp,erun-01kb3r1qahget23czfchvzwqfy
2025-06-25T23:59:59.999Z,AMZN,BUY,1,211.99,-211.99,RSI ~56 with slight MACD pullback; add modestly to a quality uptrend that is not overbought.,,run-01kb44e8kad5qxht6kf1nc2xaf,erun-01kb3r1qahget23czfchvzwqfy
2025-06-25T23:59:59.999Z,GOOGL,BUY,8,170.68,-1365.44,RSI ~51.6 with negative MACD histogram and price near/below 20-day but above 50-day; mean-reversion setup within intact uptrend.,,run-01kb44e8kad5qxht6kf1nc2xaf,erun-01kb3r1qahget23czfchvzwqfy
2025-06-25T23:59:59.999Z,AVGO,SELL,1,264.65,264.65,RSI ~69.8 near overbought with negative MACD histogram; momentum cooling post-earnings.,,run-01kb44e8kad5qxht6kf1nc2xaf,erun-01kb3r1qahget23czfchvzwqfy
2025-06-25T23:59:59.999Z,MSFT,SELL,1,492.27,492.27,RSI 77.3 (overbought) with slightly negative MACD histogram; trim strength while keeping core exposure.,,run-01kb44e8kad5qxht6kf1nc2xaf,erun-01kb3r1qahget23czfchvzwqfy
2025-06-25T23:59:59.999Z,ARM,SELL,3,157.31,471.93,RSI 75.6 (overbought) and extended above 20/50-day; harvest a portion after a sharp run.,,run-01kb44e8kad5qxht6kf1nc2xaf,erun-01kb3r1qahget23czfchvzwqfy
2025-06-25T23:59:59.999Z,NVDA,SELL,3,154.31,462.93,RSI 74 (overbought) with flat MACD; trim into strength to reduce pullback risk and keep position below the $25k cap.,,run-01kb44e8kad5qxht6kf1nc2xaf,erun-01kb3r1qahget23czfchvzwqfy
2025-06-24T23:59:59.999Z,GOOGL,BUY,12,166.77,-2001.24,RSI 45.8 with negative MACD histogram and price just below 20-day but above 50-day—buy the dip into support for mean reversion within intact uptrend.,,run-01kb449rr9b0vmmkwj2093ws9v,erun-01kb3r1qahget23czfchvzwqfy
2025-06-24T23:59:59.999Z,AVGO,SELL,2,263.77,527.54,RSI 69.7 (near-overbought) and negative MACD histogram post-earnings—momentum cooling; small trim prudent.,,run-01kb449rr9b0vmmkwj2093ws9v,erun-01kb3r1qahget23czfchvzwqfy
2025-06-24T23:59:59.999Z,ARM,SELL,3,156.41,469.23,RSI 75.2 (overbought) with strong run; harvest gains and rebalance away from an extended semi into a better risk/reward laggard.,,run-01kb449rr9b0vmmkwj2093ws9v,erun-01kb3r1qahget23czfchvzwqfy
2025-06-24T23:59:59.999Z,MSFT,SELL,2,490.11,980.22,RSI 76.6 (overbought) with a slightly negative MACD histogram; price extended far above 20/50-day SMAs—trim into strength to reduce pullback risk.,,run-01kb449rr9b0vmmkwj2093ws9v,erun-01kb3r1qahget23czfchvzwqfy
2025-06-17T23:59:59.999Z,AMZN,BUY,1,214.82,-214.82,Constructive trend with RSI ~63 and slightly positive MACD; add to quality mega-cap not yet overbought.,,run-01kb43s6da31d6n4j79njjqs00,erun-01kb3r1qahget23czfchvzwqfy
2025-06-17T23:59:59.999Z,GOOGL,BUY,3,175.95,-527.85,Uptrend intact above 20/50-day SMAs with RSI ~61 and positive MACD histogram; strong-but-not-overbought momentum profile.,,run-01kb43s6da31d6n4j79njjqs00,erun-01kb3r1qahget23czfchvzwqfy
2025-06-17T23:59:59.999Z,UBER,SELL,1,84.76,84.76,Momentum deterioration: RSI ~51 with negative MACD histogram; small trim from a weaker setup to recycle capital.,,run-01kb43s6da31d6n4j79njjqs00,erun-01kb3r1qahget23czfchvzwqfy
2025-06-17T23:59:59.999Z,MSFT,SELL,1,478.04,478.04,RSI >70 with negative MACD histogram indicates overbought conditions with waning momentum; trim into strength while keeping MSFT a core holding.,,run-01kb43s6da31d6n4j79njjqs00,erun-01kb3r1qahget23czfchvzwqfy
2025-06-16T23:59:59.999Z,ARM,BUY,1,142.04,-142.04,Constructive semi momentum with RSI ~65 and positive MACD histogram on 2025-06-16; rotate within semis from cooling AVGO to stronger ARM.,,run-01kb43qfqrykjegegea6969kyb,erun-01kb3r1qahget23czfchvzwqfy
2025-06-16T23:59:59.999Z,GOOGL,BUY,2,176.77,-353.54,Uptrend intact with RSI ~62 and positive MACD histogram on 2025-06-16; add to strong-but-not-overbought momentum.,,run-01kb43qfqrykjegegea6969kyb,erun-01kb3r1qahget23czfchvzwqfy
2025-06-16T23:59:59.999Z,AVGO,SELL,1,252.10,252.10,Momentum cooling post-earnings: RSI ~64 with negative MACD histogram on 2025-06-16; small risk trim to fund rotation.,,run-01kb43qfqrykjegegea6969kyb,erun-01kb3r1qahget23czfchvzwqfy
2025-06-16T23:59:59.999Z,MSFT,SELL,1,479.14,479.14,RSI ~74 and MACD histogram negative on 2025-06-16; trim overbought/softening momentum while keeping MSFT a core position.,,run-01kb43qfqrykjegegea6969kyb,erun-01kb3r1qahget23czfchvzwqfy
2025-06-13T23:59:59.999Z,AMZN,BUY,1,212.10,-212.10,Uptrend intact with RSI ~59 and slightly positive MACD histogram; trading above 20/50-day SMAs; high-quality mega-cap with room before overbought.,,run-01kb43k30jeam2x1zef0q1e726,erun-01kb3r1qahget23czfchvzwqfy
2025-06-13T23:59:59.999Z,GOOGL,BUY,2,174.67,-349.34,Positive momentum: RSI ~59 with positive MACD histogram; trading above 20/50-day SMAs; strong-but-not-overbought trend.,,run-01kb43k30jeam2x1zef0q1e726,erun-01kb3r1qahget23czfchvzwqfy
2025-06-13T23:59:59.999Z,UBER,SELL,1,83.93,83.93,Momentum deterioration with negative MACD histogram and sub-50 RSI; small trim to recycle into stronger setups.,,run-01kb43k30jeam2x1zef0q1e726,erun-01kb3r1qahget23czfchvzwqfy
2025-06-13T23:59:59.999Z,MSFT,SELL,1,474.96,474.96,RSI ~71 with negative MACD histogram; trim into overbought/softening momentum while keeping MSFT a core holding.,,run-01kb43k30jeam2x1zef0q1e726,erun-01kb3r1qahget23czfchvzwqfy
2025-06-12T23:59:59.999Z,ARM,BUY,1,138.62,-138.62,RSI ~62 with positive MACD histogram; constructive semi momentum and still below overbought.,,run-01kb43g2t00dxgkk5hmfwbd935,erun-01kb3r1qahget23czfchvzwqfy
2025-06-12T23:59:59.999Z,AMZN,BUY,1,213.24,-213.24,"RSI ~61, MACD histogram positive; uptrend intact and not overbought; quality mega-cap add.",,run-01kb43g2t00dxgkk5hmfwbd935,erun-01kb3r1qahget23czfchvzwqfy
2025-06-12T23:59:59.999Z,GOOGL,BUY,2,175.70,-351.40,RSI ~61 with positive MACD histogram; trending above 20/50-day SMAs; strong-but-not-overbought momentum.,,run-01kb43g2t00dxgkk5hmfwbd935,erun-01kb3r1qahget23czfchvzwqfy
2025-06-12T23:59:59.999Z,AVGO,SELL,1,256.07,256.07,RSI ~69 with negative MACD histogram post-earnings; momentum cooling; small trim to fund rotation.,,run-01kb43g2t00dxgkk5hmfwbd935,erun-01kb3r1qahget23czfchvzwqfy
2025-06-12T23:59:59.999Z,MSFT,SELL,1,478.87,478.87,RSI 77 (overbought) with negative MACD histogram; trim into strength to reduce pullback risk while keeping core exposure.,,run-01kb43g2t00dxgkk5hmfwbd935,erun-01kb3r1qahget23czfchvzwqfy
2025-06-10T23:59:59.999Z,ARM,BUY,1,140.63,-140.63,Uptrend intact with positive MACD and RSI mid-60s; add modestly to semi beneficiary of AI demand without being overbought.,,run-01kb438s04dpn9d9nafrndd0aa,erun-01kb3r1qahget23czfchvzwqfy
2025-06-10T23:59:59.999Z,GOOGL,BUY,5,178.60,-893.00,"Positive momentum trend (MACD > 0), RSI in high 60s but not overbought; strong post-earnings trend and mean-reversion carry.",,run-01kb438s04dpn9d9nafrndd0aa,erun-01kb3r1qahget23czfchvzwqfy
2025-06-10T23:59:59.999Z,AVGO,SELL,1,244.63,244.63,Momentum cooling (negative MACD histogram) and elevated RSI >60 after recent run and earnings; small risk trim.,,run-01kb438s04dpn9d9nafrndd0aa,erun-01kb3r1qahget23czfchvzwqfy
2025-06-10T23:59:59.999Z,MSFT,SELL,1,470.92,470.92,"RSI >70 with negative MACD histogram; trim overbought, softening momentum while keeping core exposure.",,run-01kb438s04dpn9d9nafrndd0aa,erun-01kb3r1qahget23czfchvzwqfy
2025-06-09T23:59:59.999Z,GOOGL,BUY,12,176.09,-2113.08,RSI 64 with positive MACD histogram and trading above 20/50-day SMAs; add to a strong but not overbought trend for favorable risk/reward.,,run-01kb433aapahetd089fxvrevs8,erun-01kb3r1qahget23czfchvzwqfy
2025-06-09T23:59:59.999Z,META,SELL,1,694.06,694.06,RSI 71 (overbought). Small risk trim; position remains >$5k.,,run-01kb433aapahetd089fxvrevs8,erun-01kb3r1qahget23czfchvzwqfy
2025-06-09T23:59:59.999Z,MSFT,SELL,1,472.75,472.75,RSI 75 (overbought) with negative MACD histogram; trim strength to reduce pullback risk and fund adds while keeping position >$5k.,,run-01kb433aapahetd089fxvrevs8,erun-01kb3r1qahget23czfchvzwqfy
2025-06-04T23:59:59.999Z,META,SELL,1,687.95,687.95,RSI >71 (overbought) with strong run; small risk trim to raise dry powder without changing core exposure.,,run-01kb42sxmdzgs91cakg3wsdytf,erun-01kb3r1qahget23czfchvzwqfy
2025-06-04T23:59:59.999Z,AVGO,SELL,2,261.08,522.16,RSI ~82 (very overbought) ahead of typical early-June earnings window; trim event/mean-reversion risk while position remains >$5k.,,run-01kb42sxmdzgs91cakg3wsdytf,erun-01kb3r1qahget23czfchvzwqfy
2025-06-03T23:59:59.999Z,AMZN,BUY,2,205.71,-411.42,"RSI ~58, above 20/50‑day; high‑quality trend not overbought; incremental add funded by trims.",,run-01kb42mqdb8pcgy2r44get36ng,erun-01kb3r1qahget23czfchvzwqfy
2025-06-03T23:59:59.999Z,GOOGL,BUY,4,166.18,-664.72,RSI ~51 with positive MACD histogram and price near 20/50‑day; favorable risk/reward and post‑earnings visibility.,,run-01kb42mqdb8pcgy2r44get36ng,erun-01kb3r1qahget23czfchvzwqfy
2025-06-03T23:59:59.999Z,UBER,SELL,1,82.53,82.53,RSI ~44 with negative MACD histogram; relative momentum fading; recycle 1 share while maintaining >$5k position.,,run-01kb42mqdb8pcgy2r44get36ng,erun-01kb3r1qahget23czfchvzwqfy
2025-06-03T23:59:59.999Z,MSFT,SELL,1,462.97,462.97,RSI ~71 and MACD histogram negative; trim extended name to fund higher‑skew adds.,,run-01kb42mqdb8pcgy2r44get36ng,erun-01kb3r1qahget23czfchvzwqfy
2025-06-03T23:59:59.999Z,AVGO,SELL,2,256.85,513.70,RSI ~81 (overbought) with earnings projected around Jun 5–6 per third‑party calendars; trim event/mean‑reversion risk while keeping position >$5k.,,run-01kb42mqdb8pcgy2r44get36ng,erun-01kb3r1qahget23czfchvzwqfy
2025-05-29T23:59:59.999Z,GOOGL,BUY,1,171.86,-171.86,"RSI ~61 with a strong positive MACD histogram; post-earnings momentum, above 20/50-day but not overbought—add on strength.",,run-01kb42gffxht4twr7p7m6fbpnc,erun-01kb3r1qahget23czfchvzwqfy
2025-05-29T23:59:59.999Z,AMZN,BUY,1,205.70,-205.70,RSI ~59 with a positive MACD histogram; trending above 20/50-day MAs but not overbought—favorable momentum/mean‑reversion setup.,,run-01kb42gffxht4twr7p7m6fbpnc,erun-01kb3r1qahget23czfchvzwqfy
2025-05-29T23:59:59.999Z,AVGO,SELL,2,241.97,483.94,RSI ~75 (overbought) and extended above 20/50-day SMAs; trim into strength ahead of an expected early-June earnings window to reduce pullback/event risk.,,run-01kb42gffxht4twr7p7m6fbpnc,erun-01kb3r1qahget23czfchvzwqfy
2025-05-28T23:59:59.999Z,GOOGL,BUY,2,172.36,-344.72,"RSI ~62 with strong positive MACD histogram and price above 20/50-day SMAs but not overbought; adding to a high-quality mega-cap with positive momentum and post-earnings visibility, funded by a trim from an overbought semi leader.",,run-01kb42an4jdr3w1qkt83g99cqe,erun-01kb3r1qahget23czfchvzwqfy
2025-05-28T23:59:59.999Z,AVGO,SELL,1,239.43,239.43,RSI(14) ~74 (overbought) and extended above 20/50-day SMAs; small trim to reduce pullback risk and fund rotation while keeping position well within $5k–$25k mandate.,,run-01kb42an4jdr3w1qkt83g99cqe,erun-01kb3r1qahget23czfchvzwqfy
2025-05-28T23:59:59.999Z,AMZN,BUY,5,204.72,-1023.60,"RSI ~58.4 with positive MACD, trending above 20/50-day; high-quality mega-cap not overbought, favorable risk/reward vs. more extended peers.",,run-01kb42an4jdr3w1qkt83g99cqe,erun-01kb3r1qahget23czfchvzwqfy
2025-05-28T23:59:59.999Z,GOOGL,BUY,6,172.36,-1034.16,RSI ~61.8 with strong positive MACD histogram and trading above 20/50-day SMAs; post-earnings momentum with still reasonable extension vs. peers.,,run-01kb42an4jdr3w1qkt83g99cqe,erun-01kb3r1qahget23czfchvzwqfy
2025-05-28T23:59:59.999Z,MSFT,SELL,1,457.36,457.36,RSI ~68.5 with a negative MACD histogram; modest trim from elevated levels to fund laggards while keeping MSFT a core holding.,,run-01kb42an4jdr3w1qkt83g99cqe,erun-01kb3r1qahget23czfchvzwqfy
2025-05-28T23:59:59.999Z,AVGO,SELL,2,239.43,478.86,RSI ~74 (overbought) and well above 20/50-day SMAs; trim extended semi exposure ahead of early-June earnings window to reduce pullback risk and fund rotation.,,run-01kb42an4jdr3w1qkt83g99cqe,erun-01kb3r1qahget23czfchvzwqfy
2025-05-27T23:59:59.999Z,AVGO,SELL,1,235.65,235.65,RSI >70 on 5/27; modest trim of extended semi leader to manage pullback risk into June earnings window.,,run-01kb424y1d9xp870gg4z712ywn,erun-01kb3r1qahget23czfchvzwqfy
2025-05-27T23:59:59.999Z,MSFT,SELL,1,460.69,460.69,"RSI >70 and MACD histogram turned negative on 5/27; trim into strength to raise cash, maintain core exposure.",,run-01kb424y1d9xp870gg4z712ywn,erun-01kb3r1qahget23czfchvzwqfy
2025-05-27T23:59:59.999Z,NVDA,SELL,3,135.50,406.50,Trim ahead of confirmed May 28 after-market earnings; RSI ~68 (near overbought) with positive momentum elevates gap-risk. Reduce position slightly while keeping NVDA a core holding.,,run-01kb424y1d9xp870gg4z712ywn,erun-01kb3r1qahget23czfchvzwqfy
2025-05-21T23:59:59.999Z,AMZN,BUY,3,201.12,-603.36,RSI 56.3 and positive MACD with price above 20/50-day but not overbought; favorable mean‑reversion/momentum setup plus potential incremental tailwind from report that Nike is returning to Amazon’s marketplace.,,run-01kb41vcsrba08fab6mn7pdncv,erun-01kb3r1qahget23czfchvzwqfy
2025-05-21T23:59:59.999Z,AVGO,SELL,1,229.73,229.73,RSI 70.8 (overbought) at 5/21 close; small trim of extended semi leader to fund rotation and reduce pullback risk ahead of late-May/June catalysts.,,run-01kb41vcsrba08fab6mn7pdncv,erun-01kb3r1qahget23czfchvzwqfy
2025-05-21T23:59:59.999Z,MSFT,SELL,1,452.57,452.57,"RSI 71.9 (overbought) at 5/21 close, price extended well above 20/50-day; trim relative strength to raise cash while keeping core AI/cloud exposure.",,run-01kb41vcsrba08fab6mn7pdncv,erun-01kb3r1qahget23czfchvzwqfy
2025-05-20T23:59:59.999Z,AMZN,BUY,1,204.07,-204.07,RSI(14) ~60 with positive MACD; still reasonable vs peers and below recent swing highs; adds quality mega-cap exposure with improving momentum.,,run-01kb41pphytd584b433ytcaq37,erun-01kb3r1qahget23czfchvzwqfy
2025-05-20T23:59:59.999Z,GOOGL,BUY,4,163.98,-655.92,"RSI(14) 55 with positive MACD histogram, trading near 20/50-day SMAs; post-earnings laggard vs peers offers favorable mean‑reversion skew.",,run-01kb41pphytd584b433ytcaq37,erun-01kb3r1qahget23czfchvzwqfy
2025-05-20T23:59:59.999Z,AVGO,SELL,1,231.68,231.68,"RSI(14) 73.7 (overbought), momentum extended; small trim to fund rotation while preserving core AI/infrastructure exposure.",,run-01kb41pphytd584b433ytcaq37,erun-01kb3r1qahget23czfchvzwqfy
2025-05-20T23:59:59.999Z,MSFT,SELL,1,458.17,458.17,"RSI(14) 78.5 (overbought), price extended above 20/50-day SMAs; trim relative strength to raise cash for mean-reversion adds while keeping MSFT a core holding.",,run-01kb41pphytd584b433ytcaq37,erun-01kb3r1qahget23czfchvzwqfy
2025-05-19T23:59:59.999Z,AMZN,BUY,1,206.16,-206.16,Momentum constructive with positive MACD; add a small amount while still not overbought vs. peers; high-quality mega-cap beneficiary of AI/cloud demand.,,run-01kb41jk894754y7a03rvx6hmx,erun-01kb3r1qahget23czfchvzwqfy
2025-05-19T23:59:59.999Z,GOOGL,BUY,4,166.54,-666.16,"RSI ~58 (least extended in our basket), positive MACD, post-earnings, still near 20/50-day; favorable mean-reversion risk/reward.",,run-01kb41jk894754y7a03rvx6hmx,erun-01kb3r1qahget23czfchvzwqfy
2025-05-19T23:59:59.999Z,NVDA,SELL,1,135.57,135.57,RSI ~74 (overbought) and earnings expected late May (May 28 per external calendars); token trim to manage event risk while keeping core position.,,run-01kb41jk894754y7a03rvx6hmx,erun-01kb3r1qahget23czfchvzwqfy
2025-05-19T23:59:59.999Z,UBER,SELL,1,92.46,92.46,RSI ~72 (overbought); small trim to recycle into laggard mega-cap with better mean-reversion setup.,,run-01kb41jk894754y7a03rvx6hmx,erun-01kb3r1qahget23czfchvzwqfy
2025-05-19T23:59:59.999Z,AVGO,SELL,1,230.63,230.63,RSI ~72 (overbought); modest trim from a strong winner to reduce short-term overextension and raise cash.,,run-01kb41jk894754y7a03rvx6hmx,erun-01kb3r1qahget23czfchvzwqfy
2025-05-19T23:59:59.999Z,MSFT,SELL,1,458.87,458.87,RSI ~78 (overbought) with extended price above 20/50-day; trim relative strength to fund rotation into less extended names.,,run-01kb41jk894754y7a03rvx6hmx,erun-01kb3r1qahget23czfchvzwqfy
2025-05-13T23:59:59.999Z,ARM,BUY,1,126.68,-126.68,RSI ~63 with positive momentum and constructive setup; modest add while still below overbought.,,run-01kb416mh23n6jz7fmwg20h0j7,erun-01kb3r1qahget23czfchvzwqfy
2025-05-13T23:59:59.999Z,GOOGL,BUY,3,159.53,-478.59,RSI ~52 with price near SMA50 and MACD histogram turning positive; post-earnings laggard with favorable mean-reversion skew.,,run-01kb416mh23n6jz7fmwg20h0j7,erun-01kb3r1qahget23czfchvzwqfy
2025-05-13T23:59:59.999Z,AVGO,SELL,1,232.42,232.42,RSI ~76 (overbought); small trim from a leader to fund rotation without altering AI infra exposure meaningfully.,,run-01kb416mh23n6jz7fmwg20h0j7,erun-01kb3r1qahget23czfchvzwqfy
2025-05-13T23:59:59.999Z,UBER,SELL,1,91.72,91.72,RSI ~74 (overbought) and extended above short-term averages; small trim to free cash while maintaining position >$5k.,,run-01kb416mh23n6jz7fmwg20h0j7,erun-01kb3r1qahget23czfchvzwqfy
2025-05-13T23:59:59.999Z,MSFT,SELL,1,449.14,449.14,RSI ~75 (overbought) and extended above SMA20/50; trimming relative strength to fund laggard adds while keeping MSFT a core position.,,run-01kb416mh23n6jz7fmwg20h0j7,erun-01kb3r1qahget23czfchvzwqfy
2025-05-13T23:59:59.999Z,GOOGL,BUY,5,159.53,-797.65,RSI ~52 with price near SMA-50 and only modestly above SMA-20; MACD histogram positive but not extended. Post-earnings laggard vs. AI leaders—favorable mean-reversion risk/reward.,,run-01kb416mh23n6jz7fmwg20h0j7,erun-01kb3r1qahget23czfchvzwqfy
2025-05-13T23:59:59.999Z,UBER,SELL,1,91.72,91.72,RSI ~74 (overbought) and extended; small trim to fund adds into a laggard setup.,,run-01kb416mh23n6jz7fmwg20h0j7,erun-01kb3r1qahget23czfchvzwqfy
2025-05-13T23:59:59.999Z,AVGO,SELL,1,232.42,232.42,RSI ~76 (overbought) after strong run; modest trim to raise cash without changing AI-infrastructure exposure materially.,,run-01kb416mh23n6jz7fmwg20h0j7,erun-01kb3r1qahget23czfchvzwqfy
2025-05-13T23:59:59.999Z,MSFT,SELL,1,449.14,449.14,RSI ~75 (overbought) and extended above 20/50-day SMAs; trim small size from relative strength to fund rotation while keeping MSFT a core holding.,,run-01kb416mh23n6jz7fmwg20h0j7,erun-01kb3r1qahget23czfchvzwqfy
2025-05-09T23:59:59.999Z,AMZN,BUY,1,193.06,-193.06,Momentum improving with RSI ~56 and positive MACD histogram; still near 50-day SMA with room to mean-revert higher.,,run-01kb411tn5343g5jm80tt8cfbh,erun-01kb3r1qahget23czfchvzwqfy
2025-05-09T23:59:59.999Z,GOOGL,BUY,2,152.75,-305.50,"Laggard setup: RSI ~44, price below 20/50-day SMAs; minor negative MACD histogram. Post-earnings and regulatory headline (Texas $1.4B settlement) priced; mean-reversion potential.",,run-01kb411tn5343g5jm80tt8cfbh,erun-01kb3r1qahget23czfchvzwqfy
2025-05-09T23:59:59.999Z,UBER,SELL,1,82.81,82.81,RSI >60 and extended above SMAs; small trim raises cash from relative strength.,,run-01kb411tn5343g5jm80tt8cfbh,erun-01kb3r1qahget23czfchvzwqfy
2025-05-09T23:59:59.999Z,MSFT,SELL,1,438.73,438.73,RSI >70 and extended versus 20/50-day SMAs; trim relative strength to fund laggard adds while keeping MSFT a core holding.,,run-01kb411tn5343g5jm80tt8cfbh,erun-01kb3r1qahget23czfchvzwqfy
2025-05-08T23:59:59.999Z,ARM,BUY,1,116.52,-116.52,RSI ~53 with positive MACD and still near its 50-day; add modestly to semi exposure with improving momentum.,,run-01kb40wdrztvge63jpq1hpzw6a,erun-01kb3r1qahget23czfchvzwqfy
2025-05-08T23:59:59.999Z,GOOGL,BUY,2,154.28,-308.56,RSI ~45 and price below 20/50-day SMAs with a positive MACD histogram; add to a post-earnings laggard for mean‑reversion potential.,,run-01kb40wdrztvge63jpq1hpzw6a,erun-01kb3r1qahget23czfchvzwqfy
2025-05-08T23:59:59.999Z,MSFT,SELL,1,438.17,438.17,RSI ~71.7 (overbought) with strong positive MACD; trim relative strength to fund laggard adds while keeping MSFT a core position well within $5k–$25k.,,run-01kb40wdrztvge63jpq1hpzw6a,erun-01kb3r1qahget23czfchvzwqfy
